0.000000 0.000000
0.005805 0.000000
0.011610 0.000000
0.017415 0.000000
0.023220 0.000000
0.029025 0.000000
0.034830 0.000000
0.040635 0.000000
0.046440 0.000000
0.052245 279.425262
0.058050 0.000000
0.063855 0.000000
0.069660 0.000000
0.075465 0.000000
0.081270 0.000000
0.087075 0.000000
0.092880 0.000000
0.098685 0.000000
0.104490 0.000000
0.110295 0.000000
0.116100 0.000000
0.121905 89.619431
0.127710 0.000000
0.133515 0.000000
0.139320 0.000000
0.145125 0.000000
0.150930 0.000000
0.156735 3918.673584
0.162540 3887.377197
0.168345 3896.256104
0.174150 0.000000
0.179955 0.000000
0.185760 0.000000
0.191565 0.000000
0.197370 0.000000
0.203175 0.000000
0.208980 0.000000
0.214785 0.000000
0.220590 0.000000
0.226395 0.000000
0.232200 0.000000
0.238005 0.000000
0.243810 0.000000
0.249615 0.000000
0.255419 0.000000
0.261224 0.000000
0.267029 0.000000
0.272834 0.000000
0.278639 260.835632
0.284444 0.000000
0.290249 0.000000
0.296054 43.316299
0.301859 0.000000
0.307664 300.075562
0.313469 286.072205
0.319274 0.000000
0.325079 0.000000
0.330884 0.000000
0.336689 0.000000
0.342494 0.000000
0.348299 0.000000
0.354104 0.000000
0.359909 0.000000
0.365714 314.677704
0.371519 310.583618
0.377324 78.510674
0.383129 419.423340
0.388934 417.485321
0.394739 76.409958
0.400544 298.649139
0.406349 298.524445
0.412154 77.888474
0.417959 77.810242
0.423764 77.734619
0.429569 77.734009
0.435374 77.760658
0.441179 77.817955
0.446984 77.804100
0.452789 77.731812
0.458594 77.730186
0.464399 77.824081
0.470204 77.868813
0.476009 77.820107
0.481814 77.762100
0.487619 77.818253
0.493424 77.859344
0.499229 77.797157
0.505034 119.401001
0.510839 119.296272
0.516644 119.295288
0.522449 77.874023
0.528254 77.846992
0.534059 119.405319
0.539864 119.213577
0.545669 77.820915
0.551474 77.787155
0.557279 77.778053
0.563084 119.476051
0.568889 77.862617
0.574694 77.853226
0.580499 77.820396
0.586304 77.803101
0.592109 119.305573
0.597914 77.869186
0.603719 77.812462
0.609524 77.783188
0.615329 77.832916
0.621134 77.908974
0.626939 77.911110
0.632744 77.835228
0.638549 77.788506
0.644354 77.805542
0.650159 77.848000
0.655964 77.843597
0.661769 77.808014
0.667574 77.809517
0.673379 77.856087
0.679184 77.887245
0.684989 77.898155
0.690794 77.903236
0.696599 152.679962
0.702404 77.867477
0.708209 77.808868
0.714014 77.781693
0.719819 77.773338
0.725624 155.903427
0.731429 77.858566
0.737234 77.888794
0.743039 77.878975
0.748844 77.898567
0.754649 78.030739
0.760454 78.101326
0.766258 77.865570
0.772063 77.654732
0.777869 77.706657
0.783673 154.330963
0.789478 154.951813
